"PVWatts Hourly PV Performance Data"
"Requested Location","detroit, mi"
"Location","Lat, Lng: 42.33, -83.06"
"Latitude (DD)","42.33"
"Longitude (DD)","-83.06"
"Elevation (m)","186.44999694824"
"DC System Size (kW)","80"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"7","26","7","73","148","20","2.4","0.13","160.278","23.602","10581.752","9889.714"
"7","26","8","156","238","21","3.1","0.13","311.329","27.198","20825.929","19770.898"
"7","26","9","332","295","22","3.3","0.13","532.695","32.249","35096.798","33536.094"
"7","26","10","199","391","23","3.2","0.13","560.73","33.93","36316.958","34713.018"
"7","26","11","321","412","23","3","0.13","730.648","37.717","46631.167","44661.754"
"7","26","12","448","378","24","3.1","0.13","845.929","40.763","53370.743","51162.52"
"7","26","13","223","445","24","3.2","0.13","666.049","36.967","42489.874","40667.204"
"7","26","14","224","405","25","3.2","0.13","605.305","36.797","38755.725","37065.371"
"7","26","15","412","290","26","2.9","0.13","612.412","38.587","39373.544","37661.298"
"7","26","16","674","131","25","2.4","0.13","534.886","37.074","35100.901","33540.051"
"7","26","17","448","133","24","1.7","0.13","300.998","31.769","19464.229","18457.449"
"7","26","18","286","88","23","1.4","0.13","124.38","26.325","7146.091","6575.792"
"7","26","19","54","23","21","1.4","0.13","18.789","21.45","753.215","409.441"
"7","26","20","0","0","21","1.5","0.13","0","21","0","0"
"7","26","21","0","0","21","1.5","0.13","0","21","0","0"
"7","26","22","0","0","20","1.5","0.13","0","20","0","0"
"7","26","23","0","0","20","1.4","0.13","0","20","0","0"
"7","27","0","0","0","19","1.4","0.13","0","19","0","0"
"7","27","1","0","0","19","1.4","0.13","0","19","0","0"
"7","27","2","0","0","19","1.4","0.13","0","19","0","0"
"7","27","3","0","0","18","1.4","0.13","0","18","0","0"
"7","27","4","0","0","18","1.2","0.13","0","18","0","0"
"7","27","5","0","0","19","1.3","0.13","0","0","0","0"
"7","27","6","105","71","20","1.3","0.13","72.163","22.002","4318.825","3848.707"
"7","27","7","195","147","22","1","0.13","199.166","28.045","12840.042","12067.983"
"7","27","8","13","185","25","0.8","0.13","179.577","30.763","11563.184","10836.369"
"7","27","9","107","315","26","0.8","0.13","380.105","38.178","24144.064","22971.458"
"7","27","10","56","358","27","1","0.13","396.779","39.036","24900.241","23700.841"
"7","27","11","12","247","27","1.2","0.13","244.832","34.055","15370.16","14508.449"
"7","27","12","811","163","28","1.4","0.13","989.07","55.333","59076.151","56665.763"
"7","27","13","799","166","28","1.6","0.13","962.681","53.437","58031.049","55657.693"
"7","27","14","768","166","28","2","0.13","869.236","49.126","53581.084","51365.408"
"7","27","15","717","162","27","2.5","0.13","722.839","42.977","45985.654","44039.114"
"7","27","16","241","255","26","3.2","0.13","392.278","33.681","25695.541","24467.961"
"7","27","17","360","149","24","3.6","0.13","281.828","29.164","18422.843","17452.964"
"7","27","18","359","85","23","3.6","0.13","132.871","25.339","7497.188","6914.448"
"7","27","19","90","23","21","3.4","0.13","18.773","21.308","753.058","409.289"
"7","27","20","0","0","19","3.3","0.13","0","19","0","0"
"7","27","21","0","0","18","3.3","0.13","0","18","0","0"
"7","27","22","0","0","18","3.3","0.13","0","18","0","0"
"7","27","23","0","0","18","3.3","0.13","0","18","0","0"
"7","28","0","0","0","17","3.1","0.13","0","17","0","0"
"7","28","1","0","0","17","2.9","0.13","0","17","0","0"
"7","28","2","0","0","17","2.7","0.13","0","17","0","0"
"7","28","3","0","0","17","2.6","0.13","0","17","0","0"
"7","28","4","0","0","17","2.7","0.13","0","17","0","0"
"7","28","5","0","0","17","3","0.13","0","0","0","0"
"7","28","6","9","64","18","3.2","0.13","58.879","19.149","3783.082","3331.948"
"7","28","7","45","141","18","3.4","0.13","144.919","20.746","9680.217","9020.124"
"7","28","8","96","233","20","3.7","0.13","271.639","24.917","18234.097","17270.905"
"7","28","9","228","316","22","4.2","0.13","473.34","29.954","31338.485","29910.953"
"7","28","10","325","364","23","4.8","0.13","650.168","33.064","42450.618","40629.338"
"7","28","11","416","367","24","5.4","0.13","784.251","35.26","50656.988","48544.924"
"7","28","12","52","410","24","5.6","0.13","455.849","30.37","29529.853","28166.408"
"7","28","13","8","193","23","5.8","0.13","189.443","25.586","12198.704","11449.37"
"7","28","14","0","106","23","5.8","0.13","98.917","24.351","6259.909","5721.011"
"7","28","15","268","331","23","5.8","0.13","536.919","30.367","35498.246","33923.317"
"7","28","16","725","118","22","5.8","0.13","551.132","29.604","37302.042","35663.197"
"7","28","17","657","91","21","5.6","0.13","341.747","25.786","22585.701","21468.314"
"7","28","18","508","62","19","5","0.13","135.843","20.927","7312.319","6736.13"
"7","28","19","181","21","17","4.2","0.13","16.265","17.237","660.939","320.434"
"7","28","20","0","0","16","3.7","0.13","0","16","0","0"
"7","28","21","0","0","15","3.6","0.13","0","15","0","0"
"7","28","22","0","0","15","3.6","0.13","0","15","0","0"
"7","28","23","0","0","15","3.6","0.13","0","15","0","0"
"7","29","0","0","0","15","3.3","0.13","0","15","0","0"
"7","29","1","0","0","14","3.1","0.13","0","14","0","0"
"7","29","2","0","0","14","2.9","0.13","0","14","0","0"
"7","29","3","0","0","14","3","0.13","0","14","0","0"
"7","29","4","0","0","14","3","0.13","0","14","0","0"
"7","29","5","0","0","15","3.4","0.13","0","0","0","0"
"7","29","6","530","44","17","3.9","0.13","84.76","18.314","3868.157","3414.007"
"7","29","7","730","64","19","4.2","0.13","295.108","23.889","18821.485","17837.48"
"7","29","8","828","77","21","4.6","0.13","520.719","29.34","35448.423","33875.259"
"7","29","9","879","87","23","4.8","0.13","724.058","34.266","47960.493","45943.977"
"7","29","10","896","100","24","4.8","0.13","881.63","37.692","57139.262","54797.506"
"7","29","11","909","107","25","4.5","0.13","987.451","40.935","62815.642","60272.749"
"7","29","12","914","109","25","4.1","0.13","1029.62","42.552","64922.942","62305.379"
"7","29","13","912","107","26","3.7","0.13","1006.155","44.19","63107.918","60554.669"
"7","29","14","896","104","26","3.5","0.13","915.808","43.086","57973.582","55602.263"
"7","29","15","864","98","26","3.5","0.13","765.566","40.306","49373.54","47306.954"
"7","29","16","811","89","25","3.5","0.13","572.149","35.718","37884.721","36225.23"
"7","29","17","721","75","24","3.2","0.13","350.66","30.826","22687.251","21566.267"
"7","29","18","560","54","22","2.5","0.13","135.693","24.783","6998.947","6433.861"
"7","29","19","214","19","20","2.2","0.13","14.521","20.294","577.793","240.234"
"7","29","20","0","0","18","2.2","0.13","0","18","0","0"
"7","29","21","0","0","17","2.1","0.13","0","17","0","0"
"7","29","22","0","0","17","1.9","0.13","0","17","0","0"
"7","29","23","0","0","16","1.7","0.13","0","16","0","0"
"7","30","0","0","0","16","1.7","0.13","0","16","0","0"
"7","30","1","0","0","16","1.7","0.13","0","16","0","0"
"7","30","2","0","0","15","1.8","0.13","0","15","0","0"
"7","30","3","0","0","15","1.9","0.13","0","15","0","0"
"7","30","4","0","0","15","1.9","0.13","0","15","0","0"
"7","30","5","0","0","16","2.3","0.13","0","0","0","0"
"7","30","6","480","46","18","2.6","0.13","81.513","19.578","3794.905","3343.352"
"7","30","7","682","69","20","2.5","0.13","284.093","26.179","17962.977","17009.392"
"7","30","8","789","83","23","2.5","0.13","505.975","34.23","33767.695","32254.086"
"7","30","9","848","94","25","2.4","0.13","708.487","40.977","45684.995","43749.109"
"7","30","10","881","102","26","2","0.13","870.449","47.178","54301.158","52059.967"
"7","30","11","896","109","27","1.8","0.13","976.847","51.742","59456.936","57033.055"
"7","30","12","899","113","27","1.8","0.13","1018.571","52.787","61580.67","59081.537"
"7","30","13","872","125","28","1.8","0.13","985.12","52.944","59582.542","57154.21"
"7","30","14","302","383","28","1.8","0.13","661.422","44.708","41137.072","39362.337"
"7","30","15","663","189","28","1.8","0.13","707.447","45.942","44426.974","42535.665"
"7","30","16","466","199","27","1.7","0.13","474.321","39.309","30673.924","29269.94"
"7","30","17","429","133","26","1.5","0.13","291.931","33.873","18686.89","17707.655"
"7","30","18","313","78","24","1.1","0.13","117.97","27.363","6575.45","6025.371"
"7","30","19","144","19","22","1","0.13","14.506","22.383","571.07","233.749"
"7","30","20","0","0","21","1","0.13","0","21","0","0"
"7","30","21","0","0","20","1","0.13","0","20","0","0"
"7","30","22","0","0","20","0.9","0.13","0","20","0","0"
"7","30","23","0","0","19","0.9","0.13","0","19","0","0"
"7","31","0","0","0","18","1.1","0.13","0","18","0","0"
"7","31","1","0","0","18","1.2","0.13","0","18","0","0"
"7","31","2","0","0","17","1.5","0.13","0","17","0","0"
"7","31","3","0","0","16","1.6","0.13","0","16","0","0"
"7","31","4","0","0","16","1.7","0.13","0","16","0","0"
"7","31","5","0","0","17","2.2","0.13","0","0","0","0"
"7","31","6","448","48","19","2.5","0.13","79.981","20.59","3782.82","3331.694"
"7","31","7","651","74","21","2.3","0.13","277.476","27.268","17474.157","16537.893"
"7","31","8","758","92","23","2.2","0.13","498.028","34.697","33155.356","31663.445"
"7","31","9","819","104","25","2.2","0.13","699.834","41.394","45033.3","43120.506"
"7","31","10","854","113","26","2.2","0.13","858.041","46.063","53766.202","51543.967"
"7","31","11","872","120","27","2.2","0.13","964.831","49.534","59268.896","56851.678"
"7","31","12","876","123","28","2.1","0.13","1005.61","51.943","61016.53","58537.386"
"7","31","13","863","127","28","2","0.13","978.123","51.764","59463.014","57038.918"
"7","31","14","843","123","29","1.8","0.13","886.735","51.472","54218.377","51980.119"
"7","31","15","807","116","29","1.6","0.13","742.168","48.668","46227.325","44272.222"
"7","31","16","746","105","28","1.4","0.13","548.514","43.243","35190.933","33626.893"
"7","31","17","644","88","27","1.1","0.13","331.524","36.809","20913.708","19855.567"
"7","31","18","465","62","26","0.8","0.13","126.923","29.826","6578.734","6028.538"
"7","31","19","194","18","22","3.3","0.13","13.867","22.231","545.051","208.653"
"7","31","20","0","0","20","2.9","0.13","0","20","0","0"
"7","31","21","0","0","19","2.8","0.13","0","19","0","0"
"7","31","22","0","0","18","2.7","0.13","0","18","0","0"
"7","31","23","0","0","18","2.5","0.13","0","18","0","0"
"8","1","0","0","0","17","2.3","0.13","0","17","0","0"
"8","1","1","0","0","17","2.2","0.13","0","17","0","0"
"8","1","2","0","0","16","2.1","0.13","0","16","0","0"
"8","1","3","0","0","16","2","0.13","0","16","0","0"
"8","1","4","0","0","15","2","0.13","0","15","0","0"
"8","1","5","0","0","16","2.4","0.13","0","0","0","0"
"8","1","6","482","44","18","2.7","0.13","78.625","19.487","3608.999","3164.033"
"8","1","7","687","66","20","2.9","0.13","281.424","25.699","17786.596","16839.261"
"8","1","8","792","80","23","3.5","0.13","503.48","32.441","33853.15","32336.514"
"8","1","9","849","92","24","4","0.13","706.409","36.259","46432.827","44470.442"
"8","1","10","880","103","25","4.5","0.13","870.11","39.058","56106.597","53801.433"
"8","1","11","894","112","26","4.8","0.13","977.652","41.166","62153.022","59633.609"
"8","1","12","8","190","27","4.9","0.13","186.875","29.843","11812.381","11076.736"
"8","1","13","864","134","27","5","0.13","985.904","41.904","62404.717","59876.385"
"8","1","14","844","130","27","4.9","0.13","894.257","40.703","57143.558","54801.649"
"8","1","15","820","117","26","4.8","0.13","752.542","37.7","49023.364","46969.186"
"8","1","16","773","101","26","4.4","0.13","559.579","35.197","37116.09","35483.835"
"8","1","17","697","79","25","3.6","0.13","341.851","31.246","22041.143","20943.052"
"8","1","18","550","54","22","2.6","0.13","131.39","24.64","6729.108","6173.584"
"8","1","19","191","17","20","2","0.13","13.069","20.275","517.274","181.86"
"8","1","20","0","0","19","1.9","0.13","0","19","0","0"
"8","1","21","0","0","18","1.8","0.13","0","18","0","0"
"8","1","22","0","0","18","1.7","0.13","0","18","0","0"
"8","1","23","0","0","17","1.6","0.13","0","17","0","0"
"8","2","0","0","0","17","1.6","0.13","0","17","0","0"
"8","2","1","0","0","17","1.6","0.13","0","17","0","0"
"8","2","2","0","0","16","1.6","0.13","0","16","0","0"
"8","2","3","0","0","16","1.5","0.13","0","16","0","0"
"8","2","4","0","0","16","1.5","0.13","0","16","0","0"
"8","2","5","0","0","17","1.8","0.13","0","0","0","0"
"8","2","6","319","53","19","2.2","0.13","71.984","20.56","3660.761","3213.96"
"8","2","7","185","142","21","2.5","0.13","190.574","25.189","12405.371","11648.714"
"8","2","8","740","92","23","3.1","0.13","487.533","32.745","32706.201","31230.206"
"8","2","9","796","107","26","3.9","0.13","685.758","38.072","44722.029","42820.265"
"8","2","10","840","113","27","4.5","0.13","845.491","40.659","54170.989","51934.411"
"8","2","11","857","121","28","5.2","0.13","951.126","42.029","60271.453","57818.71"
"8","2","12","856","128","29","5.7","0.13","990.369","42.756","62429.11","59899.914"
"8","2","13","855","126","29","6.2","0.13","968.788","41.723","61400.138","58907.402"
"8","2","14","839","123","28","6.6","0.13","882.321","39.112","56764.155","54435.69"
"8","2","15","805","116","28","6.7","0.13","739.455","37.231","48267.668","46240.267"
"8","2","16","744","104","28","6.5","0.13","544.774","34.962","36154.325","34556.148"
"8","2","17","636","88","27","6.1","0.13","326.741","31.32","21050.826","19987.826"
"8","2","18","413","63","26","5.9","0.13","118.56","27.518","6253.641","5714.965"
"8","2","19","0","20","25","6","0.13","17.907","25.208","702.713","360.728"
"8","2","20","0","0","24","6.3","0.13","0","24","0","0"
"8","2","21","0","0","24","7","0.13","0","24","0","0"
"8","2","22","0","0","23","7.7","0.13","0","23","0","0"
"8","2","23","0","0","22","7.8","0.13","0","22","0","0"
"8","3","0","0","0","22","7.2","0.13","0","22","0","0"
"8","3","1","0","0","21","6.4","0.13","0","21","0","0"
"8","3","2","0","0","21","5.5","0.13","0","21","0","0"
"8","3","3","0","0","21","4.5","0.13","0","21","0","0"
"8","3","4","0","0","20","3.7","0.13","0","20","0","0"
"8","3","5","0","0","19","3.4","0.13","0","0","0","0"
"8","3","6","104","62","19","3.3","0.13","63.374","20.191","3757.457","3307.23"
"8","3","7","628","82","20","3","0.13","276.208","25.505","17526.395","16588.28"
"8","3","8","760","96","21","2.8","0.13","501.603","31.551","33825.427","32309.773"
"8","3","9","835","104","22","2.9","0.13","710.286","36.647","46604.728","44636.253"
"8","3","10","883","106","23","3","0.13","875.255","40.712","56071.791","53767.859"
"8","3","11","910","106","24","3.2","0.13","986.47","43.292","62192.96","59672.131"
"8","3","12","921","105","25","3.4","0.13","1031.544","44.53","64559.427","61954.745"
"8","3","13","397","379","26","3.6","0.13","778.968","40.259","49306.339","47242.134"
"8","3","14","0","134","25","3.9","0.13","125.338","27.188","7918.448","7320.781"
"8","3","15","829","110","25","3.9","0.13","750.915","38.212","48844.419","46796.582"
"8","3","16","771","99","24","3.7","0.13","554.672","34.078","36966.729","35339.766"
"8","3","17","688","79","23","3.4","0.13","336.445","29.339","21825.827","20735.366"
"8","3","18","227","78","21","2.9","0.13","103.446","23.057","5992.71","5463.28"
"8","3","19","162","15","19","2.4","0.13","11.477","19.224","453.722","120.56"
"8","3","20","0","0","18","2","0.13","0","18","0","0"
"8","3","21","0","0","17","1.8","0.13","0","17","0","0"
"8","3","22","0","0","16","1.8","0.13","0","16","0","0"
"8","3","23","0","0","16","1.9","0.13","0","16","0","0"
"8","4","0","0","0","16","2.1","0.13","0","16","0","0"
"8","4","1","0","0","15","2.2","0.13","0","15","0","0"
"8","4","2","0","0","15","2.3","0.13","0","15","0","0"
"8","4","3","0","0","15","2.1","0.13","0","15","0","0"
"8","4","4","0","0","14","1.9","0.13","0","14","0","0"
"8","4","5","0","0","15","2.2","0.13","0","0","0","0"
"8","4","6","0","33","17","2.5","0.13","30.596","17.674","1926.124","1540.789"
"8","4","7","691","64","19","2.7","0.13","278.775","24.841","17630.197","16688.404"
"8","4","8","796","77","22","3.3","0.13","501.001","31.697","33804.445","32289.534"
"8","4","9","852","89","23","3.8","0.13","704.361","35.588","46444.763","44481.955"
"8","4","10","866","108","24","4.1","0.13","862.371","38.725","55694.973","53404.393"
"8","4","11","15","268","25","4.3","0.13","268.253","29.422","17230.812","16303.171"
"8","4","12","67","421","25","4.4","0.13","483.307","32.86","31073.68","29655.531"
"8","4","13","239","419","25","4.2","0.13","665.893","36.154","42680.721","40851.289"
"8","4","14","233","385","25","3.9","0.13","594.107","35.398","38302.631","36628.331"
"8","4","15","789","127","24","3.7","0.13","737.127","37.358","48086.822","46065.83"
"8","4","16","130","253","24","3.3","0.13","321.012","30.181","21180.066","20112.487"
"8","4","17","99","168","23","2.5","0.13","193.89","27.281","12730.74","11962.554"
"8","4","18","443","64","22","1.9","0.13","122.275","24.848","6463.361","5917.254"
"8","4","19","93","15","20","1.8","0.13","14.269","20.313","568.015","230.803"
"8","4","20","0","0","19","1.9","0.13","0","19","0","0"
"8","4","21","0","0","18","2","0.13","0","18","0","0"
"8","4","22","0","0","17","2.1","0.13","0","17","0","0"
"8","4","23","0","0","17","2","0.13","0","17","0","0"
"8","5","0","0","0","16","1.9","0.13","0","16","0","0"
"8","5","1","0","0","16","1.9","0.13","0","16","0","0"
"8","5","2","0","0","15","2","0.13","0","15","0","0"
"8","5","3","0","0","15","2","0.13","0","15","0","0"
"8","5","4","0","0","15","1.9","0.13","0","15","0","0"
"8","5","5","0","0","15","2.3","0.13","0","0","0","0"
"8","5","6","456","44","17","2.6","0.13","74.178","18.432","3434.52","2995.737"
"8","5","7","669","69","19","2.5","0.13","275.255","24.981","17407.105","16473.217"
